species,species_refID,datetime,temp,humid,lengthAudio,log_maxAmp,log_rangeAmp,log_iqrAmp,log_crestFactor,log_power,log_rms,sqrt_domfreq,bioacousticIndex,bioacousticIndex_2,bioacousticIndex_3,bioacousticIndex_4,log_amplitudeIndex,spectralEntropy,temporalEntropy,acousticEntropy,harmonics.1,harmonics.2,harmonics.3,harmonics.4,harmonics.5,harmonics.6,harmonics.7,harmonics.8,harmonics.9,harmonics.10,log_gamAmp,log_maxAmp_g,log_rangeAmp_g,log_iqrAmp_g,log_crestFactor_g,log_power_g,log_rms_g,log_fundFreq,sqrt_domfreq_g,bioacousticIndex_g,bioacousticIndex_g_2,bioacousticIndex_g_3,bioacousticIndex_g_4,log_amplitudeIndex_g,spectralEntropy_g,temporalEntropy_g,acousticEntropy_g,harmonics_g.1,harmonics_g.2,harmonics_g.3,harmonics_g.4,harmonics_g.5,harmonics_g.6,harmonics_g.7,harmonics_g.8,harmonics_g.9,harmonics_g.10
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:10,27.3,33.1,252,-8.03326836,-7.408834369,-8.380992962,0.720540211,-17.50761714,-8.75380857,0.397747564,5.22479391,5.037788937,1.106227693,7.524828832,-20.89116983,0.761724618,0.102097106,0.077769879,0.028320313,0.158203125,0.104492188,0.30859375,0.911132813,0.86328125,1.204101563,1.364257813,1.943359375,0.723632813,-2.541348244,4.93E-05,-9.283454594,-11.30134426,0.987721024,-21.81029601,-10.905148,NA,0.405046294,5.00602209,4.729198655,1.199342992,7.370812453,-24.68338959,0.94297059,0.075107844,0.070824488,0.1640625,0.291015625,0.504882813,0.564453125,0.67578125,0.860351563,0.90625,1.202148438,2.09765625,1.946289063
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:10,27.3,33.1,708,-7.582630191,-7.104546434,-9.469218633,1.259058358,-17.6833771,-8.841688549,0.246062746,3.574579835,3.548806967,0.521694856,5.06006013,-19.60896528,0.772472785,0.148601568,0.114790667,0.018554688,0.060546875,0.141601563,0.16015625,0.092773438,0.206054688,0.54296875,0.427734375,1.325195313,1.779296875,-2.273973112,0.000139937,-8.198625782,-10.32814472,1.412685015,-20.57400898,-10.28700449,-2.031432322,0.375,2.608328891,2.587387988,0.645448728,5.02226222,-23.09565532,0.896755015,0.152147749,0.136439257,0.140625,0.159179688,0.078125,0.09375,0.206054688,0.54296875,0.42578125,1.325195313,0.947265625,1.778320313
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:12,27.3,33.1,1008,-7.851976082,-7.711736971,-10.03234272,1.529001998,-18.76195616,-9.38097808,0.359035165,2.271738979,2.250572217,0.662884413,3.907421857,-19.14659714,0.832675941,0.191931894,0.15981707,0.006835938,0.12890625,0.090820313,0.211914063,1.275390625,1.751953125,0.244140625,2.69921875,0.756835938,1.336914063,-3.111852282,9.97E-05,-8.713081413,-11.56733662,1.669708957,-21.76670602,-10.88335301,-2.031432322,0.359035165,1.598391975,1.577634652,0.508540673,3.902880201,-23.60175772,0.945589466,0.192621345,0.182140714,0.12890625,0.078125,0.088867188,1.275390625,0.244140625,1.751953125,2.69921875,0.756835938,1.336914063,1.352539063
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:13,27.3,33.1,3847,-7.151274637,-6.51925306,-9.675671872,1.51990287,-17.34235501,-8.671177507,0.33946189,2.865635972,2.855397229,0.499373565,4.408761515,-17.14609195,0.785097034,0.457906077,0.359500703,0.006835938,0.00390625,0.010742188,0.014648438,0.017578125,0.020507813,0.115234375,0.107421875,0.12890625,0.103515625,-1.784881161,0.000296327,-7.531544092,-10.87468867,1.858995336,-19.96608682,-9.983043411,-2.063693185,0.33946189,2.076056569,2.065810631,0.867036894,4.415252696,-21.0569256,0.889078095,0.303722226,0.270032778,0.115234375,0.111328125,0.139648438,0.107421875,0.13671875,0.12890625,0.125,0.122070313,0.103515625,0.1328125
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:14,27.3,33.1,561,-7.900159315,-7.244883773,-8.182690767,0.700387252,-17.20109313,-8.600546567,0.361744903,3.448809799,3.029961393,0.699039688,4.803260563,-19.63059077,0.761453308,0.17466945,0.13300263,0.015625,0.130859375,0.268554688,0.063476563,0.545898438,0.813476563,1.845703125,0.463867188,1.134765625,1.946289063,-2.582689437,0.000133549,-8.421887943,-10.89995031,1.307533456,-20.45715297,-10.22857649,-1.981001469,0.357672598,2.572911302,2.563242872,1.08939814,4.774677081,-24.31900953,0.909680303,0.116832249,0.106279995,0.127929688,0.266601563,0.684570313,0.543945313,0.813476563,1.845703125,1.135742188,1.109375,1.946289063,0.463867188
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:14,27.3,33.1,237,-8.099082272,-7.525325198,-8.626383326,0.702682926,-17.6035304,-8.801765198,0.378886114,3.931065445,3.805510058,1.035487897,12.21072532,-20.96384667,0.731196723,0.097780234,0.071496587,0.030273438,0.143554688,0.260742188,0.306640625,1.458984375,2.766601563,2.724609375,2.34375,2.034179688,0.439453125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:19,27.3,33.1,1455,-8.612665024,-7.955520777,-9.196613732,0.795725155,-18.81678036,-9.408390179,0.353553391,3.893203704,3.216973394,0.338974036,5.50558566,-18.4632209,0.840082494,0.339009737,0.284796145,0.004882813,0.013671875,0.125,0.138671875,0.255859375,0.26953125,0.518554688,0.040039063,0.110351563,0.374023438,-3.39079548,0.000133228,-8.300832787,-10.44136902,1.209068295,-20.26503407,-10.13251703,-2.031432322,0.354931772,3.226300608,2.492027129,0.921346051,5.589572888,-25.04471579,0.897464013,0.256104436,0.229844515,0.125976563,0.137695313,0.255859375,0.268554688,0.518554688,0.109375,0.373046875,0.38671875,0.356445313,0.221679688
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:20,27.3,33.1,1457,-7.261993854,-6.716102859,-9.710747334,1.164003663,-16.85199503,-8.425997517,0.381454863,2.62932927,2.617993679,0.648684676,4.539434458,-19.19580267,0.758209275,0.266790767,0.202283234,0.009765625,0.032226563,0.145507813,0.1171875,0.06640625,0.172851563,0.272460938,0.192382813,0.469726563,1.919921875,-1.983898509,0.000229263,-7.713287866,-11.32542241,1.604752472,-19.97078322,-9.985391609,-2.014903021,0.381454863,1.674243461,1.662540942,0.865715569,4.580680554,-24.69516747,0.895493298,0.187418527,0.167832035,0.145507813,0.172851563,0.272460938,0.469726563,0.31640625,1.12890625,1.919921875,1.765625,1.642578125,1.48046875
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:20,27.3,33.1,1403,-7.405967543,-7.112387303,-9.616489276,1.482510286,-17.77695566,-8.888477829,0.403838999,2.935765504,2.925336558,0.488195943,4.069211366,-18.21235018,0.803441053,0.266206383,0.213881137,0.005859375,0.01953125,0.040039063,0.163085938,0.202148438,0.12109375,0.423828125,0.63671875,0.493164063,1.314453125,-2.499994876,0.000170917,-8.083435848,-11.2898677,1.51798888,-20.38463851,-10.19231926,-1.77070606,0.402628085,1.999778293,1.990642347,0.810248511,4.244546132,-23.34252272,0.908146146,0.187749419,0.170503911,0.162109375,0.202148438,0.080078125,0.420898438,0.63671875,0.767578125,0.791015625,1.515625,1.48046875,1.314453125
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:23,27.3,33.1,1823,-8.197793514,-7.720220604,-9.575456237,1.46509495,-19.32577693,-9.662888465,0.229639663,2.519888905,2.496796337,0.6775151,4.578082761,-18.44389344,0.84269232,0.272786502,0.22987509,0.008789063,0.016601563,0.002929688,0.025390625,0.043945313,0.052734375,0.124023438,0.060546875,0.134765625,0.094726563,-2.731128003,7.27E-05,-8.851465961,-11.07497046,1.239921431,-21.5391542,-10.7695771,-2.079441542,0.352169615,1.756419102,1.733278245,0.656781407,4.56269797,-23.0443309,0.942807785,0.339375289,0.319965665,0.124023438,0.135742188,0.077148438,0.094726563,0.157226563,0.209960938,0.376953125,0.166992188,0.520507813,0.271484375
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:24,27.3,33.1,2051,-6.987908925,-6.371734316,-10.06998661,1.207553347,-16.39092454,-8.195462272,0.349385621,3.659864342,3.644454194,0.614686283,5.070317534,-19.00929966,0.731991838,0.249325867,0.182504499,0.009765625,0.122070313,0.126953125,0.034179688,0.043945313,0.255859375,0.057617188,0.09375,0.083984375,0.1640625,-1.78913322,0.000416754,-7.182362603,-11.210798,1.780881845,-19.12779215,-9.563896075,-2.063693185,0.349385621,2.756685098,2.741947083,1.063254734,5.047551453,-22.85501973,0.866299919,0.140827275,0.121998657,0.122070313,0.126953125,0.255859375,0.083984375,0.375,0.092773438,0.163085938,0.046875,1.586914063,2.293945313
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:27,27.3,33.1,2827,-6.762089859,-6.199189438,-8.955410262,1.386160316,-16.29650035,-8.148250175,0.372386728,3.412495105,3.33192248,0.673875143,5.6520849,-17.66623472,0.735749539,0.392176599,0.288543752,0.008789063,0.016601563,0.002929688,0.022460938,0.029296875,0.044921875,0.138671875,0.051757813,0.26953125,0.12890625,-1.471682347,0.000398158,-7.311425834,-10.13118566,1.656472193,-18.97026539,-9.485132693,-1.981001469,0.372386728,2.432810458,2.344224405,0.881884713,5.624717303,-22.40064231,0.856062466,0.315873543,0.270407484,0.138671875,0.26953125,0.27734375,0.12890625,0.09375,0.16015625,0.110351563,0.118164063,0.17578125,0.310546875
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:30,27.3,33.1,1255,-6.742912559,-6.166148023,-9.376146569,1.14294661,-15.77171834,-7.885859169,0.375,4.286801107,3.055988746,0.641527492,5.109005564,-18.85230361,0.709632399,0.193135439,0.137055165,0.013671875,0.140625,0.5625,0.608398438,1.0234375,1.387695313,1.796875,2.137695313,1.530273438,1.5390625,-1.493499752,0.00037679,-7.261755803,-11.54598075,1.772543268,-19.31273157,-9.656365785,-1.945910149,0.373695648,3.301005355,3.290418848,1.317384805,5.059010842,-23.22756364,0.879624321,0.104484112,0.091906766,0.139648438,0.5625,0.608398438,1.0234375,1.387695313,1.796875,1.2578125,1.530273438,2.137695313,1.5390625
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:35,27.3,33.1,569,-9.424241477,-8.787909695,-9.466109442,0.648962666,-20.14640829,-10.07320414,0.373695648,2.539180385,2.470353138,0.505973003,3.680389894,-20.32879305,0.896596868,0.223641397,0.200516177,0.010742188,0.029296875,0.139648438,0.043945313,0.057617188,0.073242188,0.263671875,0.225585938,0.745117188,1.368164063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:38,27.3,33.1,1127,-7.531495512,-7.197128593,-9.527134905,1.313204984,-17.68940099,-8.844700496,0.35630482,3.233274135,3.20282399,0.805734612,4.339073717,-18.32478861,0.800810968,0.262879016,0.210516399,0.005859375,0.126953125,0.176757813,0.208984375,0.41796875,1.0703125,0.426757813,1.114257813,1.8203125,0.659179688,-2.553869162,0.000219212,-7.883928772,-11.22802907,1.715569811,-20.28208138,-10.14104069,-2.079441542,0.35630482,2.374470211,2.338752584,0.640968817,4.045510067,-23.4170624,0.909046447,0.173205108,0.157451488,0.126953125,0.17578125,0.208007813,0.41796875,1.0703125,1.114257813,1.821289063,1.36328125,0.426757813,0.658203125
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:39,27.3,33.1,3059,-7.064170091,-6.664003009,-9.891363221,1.620103463,-17.36854711,-8.684273555,0.359035165,3.034087714,3.032978216,0.644302704,4.462482163,-18.84670905,0.774951211,0.31023393,0.240416159,0.005859375,0.016601563,0.02734375,0.12890625,0.038085938,0.110351563,0.048828125,0.166015625,0.061523438,0.073242188,-1.989619646,0.000270651,-7.64692093,-11.33484423,1.712990211,-19.85534016,-9.927670079,-2.031432322,0.359035165,2.209149185,2.208188076,0.907018209,4.45397929,-21.84344837,0.888934809,0.330241433,0.293563106,0.12890625,0.14453125,0.110351563,0.263671875,0.166015625,0.239257813,0.498046875,0.09765625,0.200195313,0.375976563
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:43,27.3,33.1,2359,-7.523732401,-7.088258202,-9.834269577,1.404989196,-17.85744319,-8.928721597,0.376299831,3.406447399,3.380001449,0.492134483,6.079231735,-19.46628125,0.813418904,0.355450202,0.289129914,0.005859375,0.016601563,0.03515625,0.025390625,0.141601563,0.118164063,0.1640625,0.272460938,0.290039063,0.413085938,-2.451979719,0.000236605,-7.714955536,-11.2145288,1.542683121,-19.78360272,-9.891801358,-1.981001469,0.376299831,2.599427204,2.572813402,1.010702698,6.083052708,-23.79390448,0.888309893,0.291136553,0.25861948,0.141601563,0.118164063,0.107421875,0.1640625,0.155273438,0.272460938,0.290039063,0.413085938,0.17578125,0.680664063
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:47,27.3,33.1,1100,-7.824987254,-7.166907373,-9.141278481,1.094238326,-17.83845116,-8.91922558,0.231756203,2.679431276,2.658627489,0.609893793,5.057937497,-18.895142,0.80172113,0.279630762,0.224185891,0.0078125,0.0234375,0.037109375,0.053710938,0.135742188,0.071289063,0.31640625,0.118164063,0.174804688,0.090820313,-2.438736144,0.000123598,-8.37709563,-11.19205756,1.477599991,-20.952152,-10.476076,-1.832581464,0.368432066,1.733520523,1.709459686,0.794457787,5.121687207,-24.15076075,0.924540019,0.210161258,0.194302493,0.135742188,0.118164063,0.31640625,0.173828125,0.19140625,0.15625,0.088867188,0.344726563,2.297851563,0.93359375
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:48,27.3,33.1,2614,-7.065737883,-6.494680754,-9.238883672,1.2212111,-16.57389797,-8.286948984,0.353553391,3.618100026,3.075002493,0.628855514,6.107436671,-18.45221755,0.759647537,0.404124752,0.306992373,0.009765625,0.018554688,0.00390625,0.025390625,0.125,0.146484375,0.161132813,0.116210938,0.135742188,0.107421875,-1.816356355,0.000282345,-7.549025926,-10.87324617,1.48533122,-19.31542642,-9.657713208,-1.998095902,0.353553391,2.721958065,2.170388264,0.917149533,6.101876101,-23.71757202,0.88561209,0.287608378,0.254709456,0.125,0.146484375,0.161132813,0.116210938,0.264648438,0.135742188,0.107421875,0.254882813,0.395507813,0.283203125
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:51,27.3,33.1,2584,-7.602372941,-7.180199177,-9.270959648,1.259466676,-17.72367923,-8.861839616,0.521041625,2.815627652,2.792673013,0.435479275,6.61978269,-18.82055786,0.795963042,0.443818448,0.353263082,0.004882813,0.01171875,0.271484375,0.017578125,0.133789063,0.025390625,0.4140625,0.032226563,0.118164063,0.682617188,-2.665749915,0.000347795,-7.364916295,-10.42058273,1.545099236,-19.01799377,-9.508996884,-1.287854288,0.521041625,2.113180903,2.090196008,0.716436737,6.615555491,-22.42198691,0.857687751,0.288714838,0.24762718,0.271484375,0.133789063,0.4140625,0.118164063,0.154296875,0.682617188,0.403320313,0.10546875,0.545898438,0.170898438
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:55,27.3,33.1,907,-6.912308905,-6.271517113,-8.972638822,1.202675946,-16.2299697,-8.114984851,0.396518048,3.814848285,3.716320448,0.835913613,6.129286342,-19.21970475,0.737158959,0.148676668,0.109598338,0.013671875,0.040039063,0.157226563,0.311523438,0.650390625,0.389648438,1.874023438,2.508789063,1.388671875,2.365234375,-1.594349802,0.000299998,-7.480890814,-9.559942947,1.422596203,-19.06865933,-9.534329667,-2.463853241,0.282980786,2.93365457,2.849954095,0.191181604,6.847344218,-23.11177222,0.866353737,0.166786882,0.144496438,0.080078125,0.092773438,0.189453125,0.309570313,0.130859375,0.064453125,0.619140625,0.5703125,0.508789063,1.874023438
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:55,27.3,33.1,1292,-9.072933928,-8.537155897,-9.487663156,0.897298575,-19.94046501,-9.970232503,0.368432066,1.821915257,1.809222738,0.381750123,3.867904973,-19.56595955,0.903187499,0.316218717,0.285604792,0.006835938,0.015625,0.135742188,0.041015625,0.41015625,0.260742188,1.5078125,1.809570313,0.55859375,1.475585938,-4.031799304,6.71E-05,-8.961471414,-10.77245248,1.109100186,-21.43718237,-10.71859118,-1.981001469,0.368432066,1.206912526,1.194365929,0.67937571,3.865841471,-22.60469446,0.946307128,0.27841251,0.263463743,0.135742188,0.41015625,0.260742188,0.546875,1.5078125,0.8203125,1.809570313,0.55859375,0.112304688,0.66015625
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 18:57,27.3,33.1,2379,-8.196073584,-7.906307595,-9.967428735,1.49505058,-19.38224833,-9.691124164,0.375,2.092323819,2.06083806,0.758950721,2.311373765,-18.34290793,0.873920668,0.329898418,0.288305045,0.005859375,0.013671875,0.020507813,0.028320313,0.034179688,0.040039063,0.140625,0.248046875,0.255859375,0.369140625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 19:00,27.3,33.1,346,-7.173711439,-6.556598299,-7.780206999,0.716348615,-15.78012011,-7.890060054,0.342326598,4.143523739,4.056067309,0.62612097,6.726416905,-19.85407126,0.731774438,0.111994484,0.0819547,0.025390625,0.1171875,0.15234375,0.291015625,0.85546875,0.708007813,2.4453125,1.692382813,1.786132813,2.36328125,-1.748817452,0.000206692,-7.935800039,-10.55681032,1.228876313,-19.42631893,-9.713159467,-1.871802177,0.392806409,4.251474992,4.079937949,1.342638929,7.45382966,-24.46741094,0.888603618,0.084937524,0.075475791,0.154296875,0.124023438,0.420898438,0.575195313,0.086914063,0.84765625,1.010742188,1.098632813,2.359375,2.611328125
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 19:01,27.3,33.1,1242,-7.409128278,-6.761505743,-8.770252358,0.876921323,-16.5720992,-8.286049601,0.342326598,3.236599514,2.845169711,0.774022172,5.123724003,-18.77705366,0.737548696,0.268930584,0.198349402,0.009765625,0.1171875,0.4765625,0.05859375,0.051757813,0.353515625,0.090820313,0.071289063,0.368164063,1.19140625,-2.044720241,0.000161738,-8.208722642,-11.23147795,1.613341187,-20.68575018,-10.34287509,-2.1102132,0.34375,2.191891894,1.838587223,0.719712236,5.12676317,-23.56489975,0.921880658,0.184245633,0.169852485,0.118164063,0.143554688,0.4765625,0.249023438,0.352539063,0.09375,0.369140625,0.392578125,1.981445313,1.19140625
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 19:01,27.3,33.1,397,-8.353369425,-7.668114585,-9.016810739,0.768468741,-18.24367633,-9.121838167,0.255792274,3.630550779,3.553717943,0.615344127,9.2286566,-20.44149661,0.814644915,0.135589766,0.110457513,0.017578125,0.065429688,0.266601563,0.137695313,0.110351563,0.419921875,0.534179688,0.791015625,0.9296875,2.051757813,-2.932815992,8.94E-05,-8.815667097,-11.23720493,1.278312431,-21.20062565,-10.60031282,NA,0.518222623,2.773067393,2.695279745,0.788277134,8.123904033,-26.20649965,0.931480021,0.099650503,0.092822452,0.268554688,0.130859375,0.418945313,0.534179688,0.791992188,0.9296875,2.05078125,0.899414063,1.052734375,2.798828125
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 19:02,27.3,33.1,466,-7.571291311,-6.933623287,-7.801370885,0.670316945,-16.48321651,-8.241608256,0.34375,3.158321591,3.138293363,0.567665272,7.668773863,-19.27195434,0.749990903,0.177597356,0.133196401,0.015625,0.046875,0.118164063,0.075195313,0.483398438,0.825195313,0.174804688,0.373046875,0.786132813,0.661132813,-2.24118281,0.000166914,-8.095161948,-10.17870109,1.105057741,-19.6061828,-9.803091402,-1.41706602,0.48913987,2.152163695,2.024237804,0.806420314,7.282713413,-25.21611203,0.888141678,0.107994034,0.095914002,0.239257813,0.114257813,0.485351563,0.173828125,0.078125,0.825195313,0.366210938,0.978515625,0.783203125,1.5
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 19:03,27.3,33.1,453,-9.064244334,-8.408769884,-9.363185759,0.691992604,-19.51247388,-9.756236939,0.395284708,2.162189968,2.135936372,0.651433224,4.348896895,-20.75347436,0.881085275,0.165896717,0.146169154,0.014648438,0.15625,0.224609375,0.087890625,2.138671875,0.41796875,0.826171875,1.48046875,1.658203125,1.61328125,-3.843835983,6.43E-05,-9.031195709,-11.14254254,1.180808803,-21.66567161,-10.8328358,-1.704748092,0.396518048,1.652490791,1.58456287,0.605992538,4.558621658,-23.92117578,0.947208332,0.126387179,0.119714989,0.157226563,0.219726563,0.09375,2.138671875,0.303710938,0.413085938,0.825195313,1.48046875,1.615234375,2.973632813
Brassicogethes aeneus,http://purl.obolibrary.org/obo/NCBITaxon_1431903,03/07/2019 19:05,27.3,33.1,639,-7.04857864,-6.466255246,-8.046833597,0.874103959,-15.8453652,-7.922682599,0.244070302,3.187962555,3.186531733,1.031285324,5.202164843,-19.14048462,0.706648187,0.158282553,0.111850079,0.017578125,0.059570313,0.126953125,0.184570313,0.095703125,0.299804688,0.6015625,0.466796875,1.432617188,1.06640625,-1.723486966,0.0001145,-8.50900338,-10.39801038,1.326379425,-20.80262528,-10.40131264,-1.681758574,0.363092189,1.976021739,1.874253387,0.445418142,5.914589015,-22.70566664,0.925023488,0.153033764,0.141559827,0.131835938,0.08203125,0.174804688,0.299804688,0.760742188,0.466796875,1.430664063,0.059570313,1.115234375,1.505859375
